GEM location ID,bus_id,bus_name
L100001042636,way/688672711-765,Bhuj
L100001067822,way/688672711-765,Bhuj
L100001067888,way/688672711-765,Bhuj
L100001068032,way/688672711-765,Bhuj
L100001068286,way/688672711-765,Bhuj
L100001063757,way/201845280-765,Wardha
L100000800409,way/1143180503-765,Phalodi
L100000800461,way/1143180503-765,Phalodi
L100000800372,way/1143180503-765,Phalodi
L100000800492,way/369866141-765,Jaipur
L100000800375,way/1143180503-765,Phalodi
L100000800508,way/1143180503-765,Phalodi
L100000800522,way/1143180503-765,Phalodi
L100000800555,way/1143180503-765,Phalodi
L100001020369,way/1143180503-765,Phalodi
L100001020359,way/1143180503-765,Phalodi
L100000829494,way/1143180503-765,Phalodi
L100000800591,way/1143180503-765,Phalodi
L100000829495,way/1143180503-765,Phalodi
L100000800615,way/1143180503-765,Phalodi
L100000800636,way/1143180503-765,Phalodi
L100000800685,way/1143180503-765,Phalodi
L100000800691,way/1143180503-765,Phalodi
L100001056001,way/1143180503-765,Phalodi
L100001063844,way/1143180503-765,Phalodi
L100000800752,way/1143180503-765,Phalodi
L100001020472,way/1143180503-765,Phalodi
L100001020010,way/1143180503-765,Phalodi
L100001063982,way/1143180503-765,Phalodi
L100000829496,way/331275940-765,Vadodara
L100001041288,way/386153973-765,Dharmapuri
L100000829497,way/386153973-765,Dharmapuri
L100000800617,way/420797421-765,Sikandarabad
L100001068208,way/759521252-765,Medinipur
L100000829498,way/315823978-765,Kurnool
L100001041380,way/315823978-765,Kurnool
L100000800637,way/293597835-765,Solapur
L100000829499,way/1143180503-765,Phalodi
L100001041333,way/201845280-765,Wardha
L100001067859,way/201845280-765,Wardha
L100001068024,way/201845280-765,Wardha
L100001063854,way/1143180503-765,Phalodi
L100001063855,way/1143180503-765,Phalodi
L100001042080,way/1143180503-765,Phalodi
L100001020537,way/1143180503-765,Phalodi
L100001041697,way/1143180503-765,Phalodi
L100001067636,way/1143180503-765,Phalodi
L100001067718,way/420797421-765,Sikandarabad
L100001042138,way/369866141-765,Jaipur
L100000829500,way/315823978-765,Kurnool
L100000829501,way/688672711-765,Bhuj
L100001042546,way/688672711-765,Bhuj
L100001020539,way/759521252-765,Medinipur
L100000829502,way/386153973-765,Dharmapuri
L100001063494,way/331275940-765,Vadodara
L100000829503,way/1143180503-765,Phalodi
L100001041286,way/331275940-765,Vadodara
L100001067707,way/331275940-765,Vadodara
L100001067905,way/331275940-765,Vadodara
L100001067911,way/331275940-765,Vadodara
L100001080381,way/331275940-765,Vadodara
L100001068543,way/372701897-765,Moga
L100001042641,way/353914865-765,Korba
L100000800416,way/372701897-765,Moga
L100000800724,way/372701897-765,Moga
L100001041651,way/386153973-765,Dharmapuri
L100001068379,way/331275940-765,Vadodara
L100000829504,way/331275940-765,Vadodara
L100001068423,way/372701897-765,Moga
L100000829505,way/331275940-765,Vadodara
L100000800592,way/369866141-765,Jaipur
L100001042429,way/688672711-765,Bhuj
L100001067712,way/688672711-765,Bhuj
L100001067933,way/688672711-765,Bhuj
L100001068489,way/688672711-765,Bhuj
L100001068572,way/688672711-765,Bhuj
L100001068363,way/353914865-765,Korba
L100001080209,way/1143180503-765,Phalodi
L100001080247,way/1143180503-765,Phalodi
L100001068244,way/420797421-765,Sikandarabad
L100001068393,way/420797421-765,Sikandarabad
L100001042346,way/201845280-765,Wardha
L100001041431,way/420797421-765,Sikandarabad
L100001068498,way/315823978-765,Kurnool
L100001041312,way/315823978-765,Kurnool
L100001041568,way/315823978-765,Kurnool
L100000829506,way/293597835-765,Solapur
L100001041602,way/315823978-765,Kurnool
L100001067716,way/420797421-765,Sikandarabad
L100001042072,way/369866141-765,Jaipur
L100001067723,way/369866141-765,Jaipur
L100001041391,way/372701897-765,Moga
L100001067873,way/353914865-765,Korba
L100001068396,way/353914865-765,Korba
L100001063095,way/688672711-765,Bhuj
L100001063516,way/688672711-765,Bhuj
L100001063185,way/688672711-765,Bhuj
L100001041711,way/688672711-765,Bhuj
L100001042419,way/688672711-765,Bhuj
L100001042672,way/688672711-765,Bhuj
L100001067508,way/688672711-765,Bhuj
L100001068042,way/688672711-765,Bhuj
L100001068406,way/688672711-765,Bhuj
L100001020481,way/688672711-765,Bhuj
L100000829513,way/315823978-765,Kurnool
L100000829514,way/293597835-765,Solapur
L100001041448,way/201845280-765,Wardha
L100001041655,way/315823978-765,Kurnool
L100001067529,way/353914865-765,Korba
L100001042665,way/293597835-765,Solapur
L100001068107,way/293597835-765,Solapur
L100000829515,way/386153973-765,Dharmapuri
L100000829516,way/386153973-765,Dharmapuri
L100001063640,way/293597835-765,Solapur
L100001063636,way/293597835-765,Solapur
L100001064365,way/315823978-765,Kurnool
L100001063669,way/293597835-765,Solapur
L100001063671,way/293597835-765,Solapur
L100001063668,way/293597835-765,Solapur
L100001063670,way/293597835-765,Solapur
L100001019867,way/315823978-765,Kurnool
L100001041796,way/315823978-765,Kurnool
L100001041916,way/315823978-765,Kurnool
L100000800361,way/315823978-765,Kurnool
L100001041538,way/759521252-765,Medinipur
L100001042008,way/759521252-765,Medinipur
L100001041373,way/420797421-765,Sikandarabad
L100000829517,way/311118424-765,Fatehpur
L100000829518,way/311118424-765,Fatehpur
L100000829519,way/311118424-765,Fatehpur
L100000829520,way/311118424-765,Fatehpur
L100001042398,way/311118424-765,Fatehpur
L100001063673,way/293597835-765,Solapur
L100001063677,way/293597835-765,Solapur
L100001063653,way/315823978-765,Kurnool
L100000800618,way/293597835-765,Solapur
L100001042391,way/353914865-765,Korba
L100001042511,way/353914865-765,Korba
L100001020520,way/420797421-765,Sikandarabad
L100001064081,way/1143180503-765,Phalodi
L100001064069,way/1143180503-765,Phalodi
L100001063859,way/1143180503-765,Phalodi
L100001064064,way/1143180503-765,Phalodi
L100001063991,way/1143180503-765,Phalodi
L100001064095,way/1143180503-765,Phalodi
L100001064090,way/1143180503-765,Phalodi
L100000829521,way/1143180503-765,Phalodi
L100000800474,way/1143180503-765,Phalodi
L100001020245,way/1143180503-765,Phalodi
L100001056116,way/1143180503-765,Phalodi
L100001020232,way/1143180503-765,Phalodi
L100001064428,way/1143180503-765,Phalodi
L100001063975,way/1143180503-765,Phalodi
L100001063972,way/1143180503-765,Phalodi
L100001020372,way/1143180503-765,Phalodi
L100001063995,way/1143180503-765,Phalodi
L100001064009,way/1143180503-765,Phalodi
L100001020371,way/1143180503-765,Phalodi
L100001063940,way/1143180503-765,Phalodi
L100000829522,way/1143180503-765,Phalodi
L100001064047,way/1143180503-765,Phalodi
L100001063945,way/1143180503-765,Phalodi
L100000808930,way/369866141-765,Jaipur
L100001020119,way/1143180503-765,Phalodi
L100001020459,way/1143180503-765,Phalodi
L100001063822,way/1143180503-765,Phalodi
L100001080254,way/1143180503-765,Phalodi
L100001020458,way/1143180503-765,Phalodi
L100001064051,way/1143180503-765,Phalodi
L100000829523,way/1143180503-765,Phalodi
L100001063948,way/1143180503-765,Phalodi
L100001064108,way/1143180503-765,Phalodi
L100001063992,way/1143180503-765,Phalodi
L100001064141,way/1143180503-765,Phalodi
L100001020385,way/1143180503-765,Phalodi
L100000829524,way/1143180503-765,Phalodi
L100001067909,way/1143180503-765,Phalodi
L100000808848,way/369866141-765,Jaipur
L100001041882,way/1143180503-765,Phalodi
L100001042079,way/1143180503-765,Phalodi
L100001067619,way/1143180503-765,Phalodi
L100001067745,way/1143180503-765,Phalodi
L100001067793,way/1143180503-765,Phalodi
L100001067895,way/1143180503-765,Phalodi
L100001067941,way/1143180503-765,Phalodi
L100001068532,way/1143180503-765,Phalodi
L100000829525,way/1143180503-765,Phalodi
L100000808849,way/1143180503-765,Phalodi
L100000800639,way/293597835-765,Solapur
L100001042116,way/293597835-765,Solapur
L100001041698,way/420797421-765,Sikandarabad
L100001067891,way/420797421-765,Sikandarabad
L100000800593,way/311118424-765,Fatehpur
L100001041321,way/420797421-765,Sikandarabad
L100001041430,way/420797421-765,Sikandarabad
L100001042522,way/420797421-765,Sikandarabad
L100001063839,way/1143180503-765,Phalodi
L100001056086,way/353914865-765,Korba
L100000829526,way/209826798-765,Indore
L100000829527,way/209826798-765,Indore
L100000829528,way/209826798-765,Indore
L100001068152,way/353914865-765,Korba
L100001020006,way/311118424-765,Fatehpur
L100001042357,way/420797421-765,Sikandarabad
L100000829529,way/293597835-765,Solapur
L100000829530,way/293597835-765,Solapur
L100001042383,way/311118424-765,Fatehpur
L100000829531,way/1143180503-765,Phalodi
L100000800417,way/688672711-765,Bhuj
L100001064135,way/1143180503-765,Phalodi
L100001019881,way/1143180503-765,Phalodi
L100001067967,way/331275940-765,Vadodara
L100001068018,way/201845280-765,Wardha
L100001068213,way/369866141-765,Jaipur
L100000829532,way/293597835-765,Solapur
L100000829533,way/386153973-765,Dharmapuri
L100001068567,way/688672711-765,Bhuj
L100001068041,way/688672711-765,Bhuj
L100001068429,way/331275940-765,Vadodara
L100000829534,way/209826798-765,Indore
L100001067835,way/201845280-765,Wardha
L100001068237,way/201845280-765,Wardha
L100001068238,way/201845280-765,Wardha
L100001068239,way/201845280-765,Wardha
L100001041788,way/386153973-765,Dharmapuri
L100001041789,way/386153973-765,Dharmapuri
L100000829535,way/420797421-765,Sikandarabad
L100001067563,way/759521252-765,Medinipur
L100001041278,way/372701897-765,Moga
L100001041737,way/372701897-765,Moga
L100001041897,way/372701897-765,Moga
L100001068168,way/420797421-765,Sikandarabad
L100001042212,way/420797421-765,Sikandarabad
L100001042518,way/420797421-765,Sikandarabad
L100000829536,way/201845280-765,Wardha
L100001068378,way/209826798-765,Indore
L100001041427,way/353914865-765,Korba
L100000800418,way/293597835-765,Solapur
L100000829537,way/386153973-765,Dharmapuri
L100000829579,way/386153973-765,Dharmapuri
L100000829561,way/331275940-765,Vadodara
L100000829562,way/688672711-765,Bhuj
L100000829563,way/688672711-765,Bhuj
L100000829564,way/688672711-765,Bhuj
L100000829565,way/688672711-765,Bhuj
L100000829566,way/688672711-765,Bhuj
L100000829567,way/688672711-765,Bhuj
L100000829568,way/331275940-765,Vadodara
L100000829569,way/688672711-765,Bhuj
L100000829570,way/331275940-765,Vadodara
L100000829571,way/331275940-765,Vadodara
L100000829572,way/331275940-765,Vadodara
L100000829573,way/331275940-765,Vadodara
L100000829574,way/688672711-765,Bhuj
L100000829575,way/688672711-765,Bhuj
L100000829576,way/688672711-765,Bhuj
L100000829538,way/331275940-765,Vadodara
L100000829539,way/201845280-765,Wardha
L100001067976,way/386153973-765,Dharmapuri
L100001067987,way/293597835-765,Solapur
L100000800563,way/201845280-765,Wardha
L100001041319,way/386153973-765,Dharmapuri
L100001041487,way/386153973-765,Dharmapuri
L100001041507,way/386153973-765,Dharmapuri
L100001041511,way/386153973-765,Dharmapuri
L100001042659,way/386153973-765,Dharmapuri
L100001041695,way/386153973-765,Dharmapuri
L100001041839,way/386153973-765,Dharmapuri
L100001042149,way/386153973-765,Dharmapuri
L100001067691,way/386153973-765,Dharmapuri
L100001068329,way/386153973-765,Dharmapuri
L100001068473,way/386153973-765,Dharmapuri
L100001041500,way/386153973-765,Dharmapuri
L100001041505,way/386153973-765,Dharmapuri
L100001041985,way/386153973-765,Dharmapuri
L100000829541,way/386153973-765,Dharmapuri
L100001042501,way/331275940-765,Vadodara
L100001042650,way/331275940-765,Vadodara
L100001067573,way/353914865-765,Korba
L100001067536,way/759521252-765,Medinipur
L100000800550,way/331275940-765,Vadodara
L100000829542,way/372701897-765,Moga
L100001068573,way/372701897-765,Moga
L100000800531,way/386153973-765,Dharmapuri
L100001041821,way/201845280-765,Wardha
L100001067561,way/201845280-765,Wardha
L100001067606,way/386153973-765,Dharmapuri
L100000800419,way/386153973-765,Dharmapuri
L100001042598,way/386153973-765,Dharmapuri
L100000800370,way/331275940-765,Vadodara
L100000800371,way/688672711-765,Bhuj
L100000800381,way/688672711-765,Bhuj
L100000800378,way/688672711-765,Bhuj
L100000800380,way/331275940-765,Vadodara
L100000800532,way/331275940-765,Vadodara
L100000800382,way/331275940-765,Vadodara
L100000800384,way/331275940-765,Vadodara
L100000800640,way/688672711-765,Bhuj
L100000800391,way/688672711-765,Bhuj
L100000800394,way/688672711-765,Bhuj
L100000800725,way/331275940-765,Vadodara
L100000800402,way/688672711-765,Bhuj
L100001041690,way/203673991-400,Tezpur
L100001041887,way/203673991-400,Tezpur
L100001041878,way/311118424-765,Fatehpur
L100001063867,way/1143180503-765,Phalodi
L100000800706,way/293597835-765,Solapur
L100000829543,way/315823978-765,Kurnool
L100001042332,way/420797421-765,Sikandarabad
L100001067984,way/420797421-765,Sikandarabad
L100001068333,way/315823978-765,Kurnool
L100001068547,way/315823978-765,Kurnool
L100000829544,way/386153973-765,Dharmapuri
L100000829545,way/315823978-765,Kurnool
L100001067942,way/386153973-765,Dharmapuri
L100001041305,way/386153973-765,Dharmapuri
L100001067813,way/386153973-765,Dharmapuri
L100001067904,way/386153973-765,Dharmapuri
L100001068352,way/386153973-765,Dharmapuri
L100001068387,way/315823978-765,Kurnool
L100000829546,way/315823978-765,Kurnool
L100001041640,way/386153973-765,Dharmapuri
L100001067642,way/386153973-765,Dharmapuri
L100001067702,way/386153973-765,Dharmapuri
L100001042575,way/386153973-765,Dharmapuri
L100000829547,way/201845280-765,Wardha
L100000829548,way/759521252-765,Medinipur
L100001063749,way/311118424-765,Fatehpur
L100001067775,way/201845280-765,Wardha
L100000800594,way/369866141-765,Jaipur
L100001020112,way/353914865-765,Korba
L100000829549,way/353914865-765,Korba
L100001042646,way/353914865-765,Korba
L100000829550,way/1143180503-765,Phalodi
L100000829551,way/209826798-765,Indore
L100000829552,way/209826798-765,Indore
L100001063088,way/209826798-765,Indore
L100000800362,way/315823978-765,Kurnool
L100001064395,way/1143180503-765,Phalodi
L100001042366,way/353914865-765,Korba
L100001063740,way/209826798-765,Indore
L100001067814,way/386153973-765,Dharmapuri
L100001042145,way/386153973-765,Dharmapuri
L100001067806,way/386153973-765,Dharmapuri
L100001067884,way/386153973-765,Dharmapuri
L100000829553,way/293597835-765,Solapur
L100000800707,way/293597835-765,Solapur
L100001041720,way/293597835-765,Solapur
L100001068072,way/315823978-765,Kurnool
L100000829554,way/315823978-765,Kurnool
L100001068124,way/386153973-765,Dharmapuri
L100000829555,way/315823978-765,Kurnool
L100000829556,way/315823978-765,Kurnool
L100000829557,way/386153973-765,Dharmapuri
L100000800505,way/315823978-765,Kurnool
L100000800641,way/315823978-765,Kurnool
L100001067589,way/315823978-765,Kurnool
L100001068234,way/759521252-765,Medinipur
L100001041819,IN684-765,Rajahmundry
L100000829559,way/386153973-765,Dharmapuri
L100001041671,way/386153973-765,Dharmapuri
L100001067694,way/386153973-765,Dharmapuri
L100001067899,way/386153973-765,Dharmapuri
L100001068294,way/315823978-765,Kurnool
L100001067886,way/315823978-765,Kurnool
L100001041604,way/315823978-765,Kurnool
L100001067540,way/420797421-765,Sikandarabad
L100001067524,way/331275940-765,Vadodara
L100000829560,way/293597835-765,Solapur
L100000800465,way/386153973-765,Dharmapuri
L100000800533,way/386153973-765,Dharmapuri
L100001041390,way/386153973-765,Dharmapuri
L100001041667,way/386153973-765,Dharmapuri
L100001042150,way/386153973-765,Dharmapuri
L100001042663,way/386153973-765,Dharmapuri
L100001067512,way/386153973-765,Dharmapuri
L100001067940,way/386153973-765,Dharmapuri
L100000800420,way/311118424-765,Fatehpur
L100001064523,way/311118424-765,Fatehpur
L100000808850,way/311118424-765,Fatehpur
L100001042523,way/293597835-765,Solapur
L100001042103,way/209826798-765,Indore
L100001067550,way/209826798-765,Indore
L100000808851,way/386153973-765,Dharmapuri
L100001067736,way/209826798-765,Indore
L100001041902,way/386153973-765,Dharmapuri
L100001068552,way/386153973-765,Dharmapuri
L100001041817,way/315823978-765,Kurnool
L100001068273,way/369866141-765,Jaipur
L100001068542,way/311118424-765,Fatehpur
L100001041567,way/331275940-765,Vadodara
L100001042638,way/331275940-765,Vadodara
L100001067914,way/331275940-765,Vadodara
L100001068507,way/331275940-765,Vadodara
L100001041708,way/688672711-765,Bhuj
L100001068186,way/688672711-765,Bhuj
L100001068223,way/688672711-765,Bhuj
L100001041387,way/315823978-765,Kurnool
L100000829577,way/420797421-765,Sikandarabad
L100001067525,way/203673991-400,Tezpur
L100001042507,way/315823978-765,Kurnool
L100000829580,way/386153973-765,Dharmapuri
L100000829581,way/386153973-765,Dharmapuri
L100000829582,way/386153973-765,Dharmapuri
L100000829583,way/386153973-765,Dharmapuri
L100001041649,way/386153973-765,Dharmapuri
L100001042005,way/386153973-765,Dharmapuri
L100001067574,way/386153973-765,Dharmapuri
L100001068199,way/386153973-765,Dharmapuri
L100001041993,way/386153973-765,Dharmapuri
L100001068428,way/386153973-765,Dharmapuri
L100001062652,way/315823978-765,Kurnool
L100001062666,way/315823978-765,Kurnool
L100000800642,way/315823978-765,Kurnool
L100001042198,way/315823978-765,Kurnool
L100001068419,way/386153973-765,Dharmapuri
L100001041361,way/331275940-765,Vadodara
L100001068087,way/331275940-765,Vadodara
L100001068154,way/420797421-765,Sikandarabad
